token_id,speaker_id,utterance_id,token_position,character,expected_pinyin,expected_tone,syllable_base,moe_verified,moe_verification_status,audio_annotation_matched,alignment_eligible,eligibility_exclusion_reason_primary,eligibility_exclusion_reasons_all,n_rated_tokens_in_utterance,n_undetermined_in_utterance,speech_type,ompal_label,source_audio_path,annotation_source,dataset_version,pipeline_version
00203726_05,02037,00203726,5,搬,bān,1,ban,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203726_06,02037,00203726,6,到,dào,4,dao,1,verified,1,1,,,10,0,l2,0,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203726_07,02037,00203726,7,餐,cān,1,can,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203726_08,02037,00203726,8,館,guǎn,3,guan,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203726_09,02037,00203726,9,裡,lǐ,3,li,1,verified,1,1,,,10,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203726_10,02037,00203726,10,去,qù,4,qu,1,verified,1,1,,,10,0,l2,0,private-data/ompal/wav/SPEAKER02037/00203726.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_00,02037,00203727,0,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_02,02037,00203727,2,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_03,02037,00203727,3,利,lì,4,li,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,0,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_04,02037,00203727,4,用,yòng,4,yong,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_05,02037,00203727,5,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_09,02037,00203727,9,去,qù,4,qu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203727_10,02037,00203727,10,旅,lǚ,3,lu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,0,private-data/ompal/wav/SPEAKER02037/00203727.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_00,02037,00203728,0,就,jiù,4,jiu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_01,02037,00203728,1,連,lián,2,lian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_02,02037,00203728,2,拜,bài,4,bai,1,verified,1,1,,,7,0,l2,0,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_03,02037,00203728,3,年,nián,2,nian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_04,02037,00203728,4,也,yě,3,ye,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_05,02037,00203728,5,變,biàn,4,bian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203728_07,02037,00203728,7,簡,jiǎn,3,jian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203728.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_02,02037,00203729,2,用,yòng,4,yong,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_03,02037,00203729,3,手,shǒu,3,shou,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_04,02037,00203729,4,機,jī,1,ji,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_05,02037,00203729,5,發,fā,1,fa,1,verified,1,1,,,7,0,l2,0,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_07,02037,00203729,7,條,tiáo,2,tiao,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_08,02037,00203729,8,短,duǎn,3,duan,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203729_10,02037,00203729,10,就,jiù,4,jiu,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02037/00203729.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_01,02038,00203801,1,國,guó,2,guo,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_03,02038,00203801,3,曆,lì,4,li,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_05,02038,00203801,5,新,xīn,1,xin,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_06,02038,00203801,6,年,nián,2,nian,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_07,02038,00203801,7,叫,jiào,4,jiao,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_09,02038,00203801,9,春,chūn,1,chun,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203801_10,02038,00203801,10,節,jié,2,jie,1,verified,1,1,,,7,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203801.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_01,02038,00203802,1,西,xī,1,xi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_02,02038,00203802,2,方,fāng,1,fang,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_04,02038,00203802,4,聖,shèng,4,sheng,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_05,02038,00203802,5,誕,dàn,4,dan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_06,02038,00203802,6,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_07,02038,00203802,7,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203802_08,02038,00203802,8,樣,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,7,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203802.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_00,02038,00203803,0,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_02,02038,00203803,2,國,guó,2,guo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_03,02038,00203803,3,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_04,02038,00203803,4,一,yī,1,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,0,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_05,02038,00203803,5,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_07,02038,00203803,7,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_10,02038,00203803,10,最,zuì,4,zui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_11,02038,00203803,11,熱,rè,4,re,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_12,02038,00203803,12,鬧,nào,4,nao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_14,02038,00203803,14,節,jié,2,jie,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203803_15,02038,00203803,15,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203803.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_00,02038,00203804,0,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_01,02038,00203804,1,是,shì,4,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_02,02038,00203804,2,全,quán,2,quan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_03,02038,00203804,3,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_04,02038,00203804,4,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_05,02038,00203804,5,團,tuán,2,tuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_06,02038,00203804,6,圓,yuán,2,yuan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203804_08,02038,00203804,8,日,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,8,2,l2,1,private-data/ompal/wav/SPEAKER02038/00203804.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_00,02038,00203805,0,所,suǒ,3,suo,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_01,02038,00203805,1,以,yǐ,3,yi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_02,02038,00203805,2,出,chū,1,chu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_03,02038,00203805,3,門,mén,2,men,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_04,02038,00203805,4,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_05,02038,00203805,5,外,wài,4,wai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_07,02038,00203805,7,人,rén,2,ren,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_08,02038,00203805,8,必,bì,4,bi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_09,02038,00203805,9,須,xū,1,xu,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_10,02038,00203805,10,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_11,02038,00203805,11,年,nián,2,nian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_12,02038,00203805,12,前,qián,2,qian,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_13,02038,00203805,13,趕,gǎn,3,gan,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_14,02038,00203805,14,回,huí,2,hui,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203805_15,02038,00203805,15,家,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,15,1,l2,1,private-data/ompal/wav/SPEAKER02038/00203805.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_00,02038,00203806,0,大,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_02,02038,00203806,2,小,xiǎo,3,xiao,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_03,02038,00203806,3,學,xué,2,xue,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_04,02038,00203806,4,也,yě,3,ye,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_05,02038,00203806,5,都,,1,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_06,02038,00203806,6,在,zài,4,zai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_07,02038,00203806,7,這,,4,,1,verified_tone_only,1,0,token_pronunciation_segmentally_undetermined,token_pronunciation_segmentally_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_09,02038,00203806,9,時,shí,2,shi,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_10,02038,00203806,10,候,hòu,4,hou,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_11,02038,00203806,11,開,kāi,1,kai,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203806_14,02038,00203806,14,寒,hán,2,han,1,verified,1,0,utterance_dropped_sibling_token_undetermined,utterance_dropped_sibling_token_undetermined,11,3,l2,1,private-data/ompal/wav/SPEAKER02038/00203806.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_02,02038,00203807,2,曆,lì,4,li,1,verified,1,1,,,6,0,l2,0,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_03,02038,00203807,3,十,shí,2,shi,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_04,02038,00203807,4,二,èr,4,er,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_05,02038,00203807,5,月,yuè,4,yue,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_06,02038,00203807,6,初,chū,1,chu,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203807_07,02038,00203807,7,開,kāi,1,kai,1,verified,1,1,,,6,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203807.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203808_00,02038,00203808,0,人,rén,2,ren,1,verified,1,1,,,5,0,l2,0,private-data/ompal/wav/SPEAKER02038/00203808.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203808_02,02038,00203808,2,就,jiù,4,jiu,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203808.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203808_04,02038,00203808,4,準,zhǔn,3,zhun,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203808.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203808_05,02038,00203808,5,備,bèi,4,bei,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203808.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203808_07,02038,00203808,7,年,nián,2,nian,1,verified,1,1,,,5,0,l2,1,private-data/ompal/wav/SPEAKER02038/00203808.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
00203809_03,02038,00203809,3,屋,wū,1,wu,1,verified,1,1,,,3,0,l2,0,private-data/ompal/wav/SPEAKER02038/00203809.wav,non-native_scores-detail.json,ompal-tone-benchmark-1.0,align-mmsfa-star-0ms-1.0
